path,labels
cc028a08e5,प्रजातान्त्रिक आस्थामात्र राख्ने
12321af525,इलाहाबादमा विभिन्न विश्वविद्यालय
b4cc53e2cf,संलग्न समस्त स्वास्थ्यकर्मीहरूको
d721115f34,पृथ्वीनारायण नगरपालिकाको पूर्वमा
b83cb2bcea,कार्बोहाइड्रेट्स चर्बीको अपेक्षा
afee8d4f4d,मानिसहरू पनि यहाँ बसोबास गर्दछन्
5a2f4f889e,लाखौँको सङ्ख्यामा धर्मावलम्बीहरू
a8800e35fe,स्वायत्त सार्वजनिक विश्वविद्यालय
319149da55,नेपालको मध्यमाञ्चल विकास क्षेत्र
bbf418906c,हस्तकला सङ्गीत चित्रकला शिल्पकला
23e951c045,मुसलमानहरूको आक्रमाणहरूबाट जोगिन
cce9eeda64,विज्ञान मल्टिमिडिया र व्यवस्थापन
ae2acd844e,नेपाली साहित्यकाशमा महत्त्वपूर्ण
85cee388c6,त्रिभुवननगरको अङ्ग्रेजी पान्नाले
8cd4491b3f,इलाहाबादमा विभिन्न विश्वविद्यालय
877f9d206f,चलिरहेको राष्ट्रियगान परिवर्तनको
d57c60acff,प्रतियोगितामा बाह्रवटा स्वर्णपदक
57305fca3b,प्रणाली ईश्वरकुमार श्रेष्ठद्वारा
98f2d7c95c,नक्षत्रको आकृतिभन्दा पूर्वदक्षिण
fbe5c558b0,प्रत्येक पुस्तकालयको पुस्तकहरुको
44f3ae1fc5,विक्टोरियाली खदानहरूमा कार्यरतका
b274bb5e5f,विभिन्न जिम्मेवारी सम्हाल्नुभएकी
3fef4f45f1,प्रमेयहरू विश्लेषणात्मक ज्यामिति
a418a813df,यद्यपि बेलायती प्रधानमन्त्री जोन
4775527fdc,यहाँ जसले जे गर्दा पनि हुने भयो।
d36814b436,प्रतिद्वन्द्वीले आँखा झिम्क्याउन
3b7c1f1923,ज्योतिष शास्त्रको पौराणिक ग्रन्थ
114661d1ee,इन्टर्डिपेन्डेनसको खुल्ला हृदयले
696fd172c0,माछापुच्छ्रेजस्ता ख्याति प्राप्त
591efb095c,अस्ट्रेलियालाई सुम्पिएको मक्वायर
a6babfb9d3,स्थापनाभन्दा पूर्व अस्ट्रेलियाली
7371458ea0,ह्याङ्क्स सामान्यतया प्रेरणादायी
6fa0b88e0b,त्रिभुवन विश्वविद्यालय केन्द्रीय
fbfd3932c3,वरिष्ठ अर्थशास्त्री हुनुहुन्थ्यो
cc4184e875,अस्ट्रेलियाली दृष्टिकोणहरूलाई एक
1de1ff9403,स्थलाकृतिका विशेषताहरूद्वारा अलग
45540b5c42,रामराजाप्रसाद सिंहलाई ठहर्‍याइयो
463a5a839e,विश्वविद्यालय इन्जिरियरिङ अध्ययन
ba2d463e6b,सगरमाथा अञ्चल ओखलढुङ्गा जिल्लामा
a3f1f89f32,केरलामा आधुनिक विज्ञानका विकासमा
64616e5493,पृथ्वीनारायणको उद्देश्यलाई युगको
f23ba54946,ज्यामिरे पाल्पा जिल्लामा अवस्थित
e8142488dd,परम्पराअनुसार उनले क्षत्रियहरूको
7212fbd8ff,ज्योमोलाङमा सगरमाथाको पछाडिपट्टि
260e66f690,राज्य पश्चिमबङ्गालको मुर्शिदाबाद
653d612ed6,तुरुन्तै प्रतिक्रिया देखाइहाल्ने
